,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,order_fee,ABM,SubmittedOrders,PaidFees,spread,speed_of_fills
16,1612515917600871102,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:05:09,ABM,82.0,Side.ASK,89.0,99991.0,,99991.0,False,False,False,False,0.0,,,,,8566547324
22,1612516133464382563,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:08:53,ABM,44.0,Side.BID,164.0,100022.0,,100022.0,False,False,False,False,0.0,,,,,837498
25,1612516133800662475,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:08:53,ABM,56.0,Side.BID,164.0,100022.0,,100022.0,False,False,False,False,0.0,,,,,337117410
34,1612516370614302168,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:12:50,ABM,10.0,Side.BID,248.0,99995.0,,99995.0,False,False,False,False,0.0,,,,,837498
37,1612516372849313337,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:12:50,ABM,90.0,Side.BID,248.0,99995.0,,99995.0,False,False,False,False,0.0,,,,,2235848667
43,1612516522535864117,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:15:22,ABM,100.0,Side.ASK,291.0,99995.0,,99995.0,False,False,False,False,0.0,,,,,837498
55,1612516845499795550,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:20:45,ABM,36.0,Side.BID,417.0,99988.0,,99988.0,False,False,False,False,0.0,,,,,837498
58,1612516846078752220,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:20:45,ABM,64.0,Side.BID,417.0,99988.0,,99988.0,False,False,False,False,0.0,,,,,579794168
65,1612517146913005584,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:23:45,ABM,20.0,Side.BID,486.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,121772222036
67,1612517148695933222,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:23:45,ABM,80.0,Side.BID,486.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,123555149674
77,1612517336262278377,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:28:40,ABM,100.0,Side.ASK,602.0,99977.0,,99977.0,False,False,False,False,0.0,,,,,16161442885
90,1612518228359868173,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:43:41,ABM,100.0,Side.BID,1106.0,99934.0,,99934.0,False,False,False,False,0.0,,,,,7194919176
96,1612518654215019044,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:50:54,ABM,85.0,Side.BID,1299.0,99918.0,,99954.0,False,False,False,False,0.0,,,,,837498
98,1612518654215019094,ORDER_EXECUTED,,1017,ValueAgent,,2021-02-05 09:50:54,ABM,15.0,Side.BID,1299.0,99932.0,,99954.0,False,False,False,False,0.0,,,,,837548
16,1612516911282547285,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:21:51,ABM,15.0,Side.BID,444.0,99983.0,,99983.0,False,False,False,False,0.0,,,,,10825330
19,1612516912897753016,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:21:51,ABM,85.0,Side.BID,444.0,99983.0,,99983.0,False,False,False,False,0.0,,,,,1626031061
28,1612516997655517129,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:23:17,ABM,7.0,Side.BID,477.0,99983.0,,99983.0,False,False,False,False,0.0,,,,,10825330
34,1612517039174364339,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:23:59,ABM,15.0,Side.BID,490.0,99977.0,,99977.0,False,False,False,False,0.0,,,,,10825330
41,0,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:24:26,ABM,100.0,Side.BID,500.0,99979.0,,99979.0,False,False,False,False,0.0,,,,,-1612517066730315186
48,1612517758121596094,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:35:57,ABM,7.0,Side.BID,757.0,99923.0,,99923.0,False,False,False,False,0.0,,,,,251668938
50,1612517823330004666,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:35:57,ABM,93.0,Side.BID,757.0,99923.0,,99923.0,False,False,False,False,0.0,,,,,65460077510
57,1612518120947282627,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:41:57,ABM,100.0,Side.BID,1022.0,99933.0,,99933.0,False,False,False,False,0.0,,,,,3389521001
66,1612518191088077977,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:43:11,ABM,41.0,Side.BID,1076.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,10825330
69,1612518195445248369,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:43:11,ABM,11.0,Side.BID,1076.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,4367995722
71,0,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:43:11,ABM,48.0,Side.BID,1076.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,-1612518191077252647
84,1612518625700701773,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:50:25,ABM,100.0,Side.BID,1288.0,99932.0,,99953.0,False,False,False,False,0.0,,,,,10825330
100,1612519000786264486,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:56:34,ABM,4.0,Side.BID,1452.0,99900.0,,99900.0,False,False,False,False,0.0,,,,,6212965900
102,1612519001433841870,ORDER_EXECUTED,,1018,ValueAgent,,2021-02-05 09:56:34,ABM,96.0,Side.BID,1452.0,99900.0,,99900.0,False,False,False,False,0.0,,,,,6860543284
18,1612515826098862377,ORDER_EXECUTED,,1019,ValueAgent,,2021-02-05 09:03:45,ABM,3.0,Side.ASK,61.0,100033.0,,100033.0,False,False,False,False,0.0,,,,,175011331
46,1612517884092414766,ORDER_EXECUTED,,1019,ValueAgent,,2021-02-05 09:38:03,ABM,98.0,Side.BID,842.0,99942.0,,99942.0,False,False,False,False,0.0,,,,,105772293
52,1612517997305905216,ORDER_EXECUTED,,1019,ValueAgent,,2021-02-05 09:39:57,ABM,35.0,Side.BID,921.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,5906708
62,1612518001294714537,ORDER_EXECUTED,,1019,ValueAgent,,2021-02-05 09:39:59,ABM,1.0,Side.BID,924.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,1363498420
64,1612518002103861242,ORDER_EXECUTED,,1019,ValueAgent,,2021-02-05 09:39:59,ABM,99.0,Side.BID,924.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,2172645125
73,1612518235818925589,ORDER_EXECUTED,,1019,ValueAgent,,2021-02-05 09:43:55,ABM,89.0,Side.BID,1114.0,99931.0,,99931.0,False,False,False,False,0.0,,,,,5906708
76,1612518239107304774,ORDER_EXECUTED,,1019,ValueAgent,,2021-02-05 09:43:55,ABM,11.0,Side.BID,1114.0,99931.0,,99931.0,False,False,False,False,0.0,,,,,3294285893
85,1612518419069656657,ORDER_EXECUTED,,1019,ValueAgent,,2021-02-05 09:46:59,ABM,5.0,Side.BID,1204.0,99935.0,,99954.0,False,False,False,False,0.0,,,,,5906708
92,1612518940928381147,ORDER_EXECUTED,,1019,ValueAgent,,2021-02-05 09:55:40,ABM,100.0,Side.BID,1425.0,99933.0,,99933.0,False,False,False,False,0.0,,,,,317342101
10,1612516305347200176,ORDER_EXECUTED,,1020,ValueAgent,,2021-02-05 09:11:45,ABM,53.0,Side.ASK,227.0,100006.0,,100006.0,False,False,False,False,0.0,,,,,3684184
12,1612516305347200226,ORDER_EXECUTED,,1020,ValueAgent,,2021-02-05 09:11:45,ABM,18.0,Side.ASK,227.0,100006.0,,100006.0,False,False,False,False,0.0,,,,,3684234
15,1612516307800264184,ORDER_EXECUTED,,1020,ValueAgent,,2021-02-05 09:11:45,ABM,17.0,Side.ASK,227.0,100006.0,,100006.0,False,False,False,False,0.0,,,,,2456748192
25,0,ORDER_EXECUTED,,1020,ValueAgent,,2021-02-05 09:12:16,ABM,10.0,Side.BID,237.0,99995.0,,99995.0,False,False,False,False,0.0,,,,,-1612516336883359855
27,1612516348245263455,ORDER_EXECUTED,,1020,ValueAgent,,2021-02-05 09:12:16,ABM,90.0,Side.BID,237.0,99995.0,,99995.0,False,False,False,False,0.0,,,,,11361903600
34,1612516416027127596,ORDER_EXECUTED,,1020,ValueAgent,,2021-02-05 09:13:28,ABM,100.0,Side.ASK,265.0,100000.0,,100000.0,False,False,False,False,0.0,,,,,7541681634
43,1612517703912690938,ORDER_EXECUTED,,1020,ValueAgent,,2021-02-05 09:35:03,ABM,19.0,Side.ASK,727.0,99971.0,,99971.0,False,False,False,False,0.0,,,,,3684184
49,1612517896910235298,ORDER_EXECUTED,,1020,ValueAgent,,2021-02-05 09:38:16,ABM,68.0,Side.BID,853.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,3684184
52,1612517914638511150,ORDER_EXECUTED,,1020,ValueAgent,,2021-02-05 09:38:16,ABM,32.0,Side.BID,853.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,17731960036
68,1612518404863686974,ORDER_EXECUTED,,1020,ValueAgent,,2021-02-05 09:46:41,ABM,100.0,Side.BID,1197.0,99867.0,,99867.0,False,False,False,False,0.0,,,,,3485182958
83,1612519053797407058,ORDER_EXECUTED,,1020,ValueAgent,,2021-02-05 09:57:33,ABM,100.0,Side.BID,1478.0,99906.0,,99911.0,False,False,False,False,0.0,,,,,3684184
13,1612515988168489810,ORDER_EXECUTED,,1021,ValueAgent,,2021-02-05 09:06:28,ABM,3.0,Side.BID,118.0,100033.0,,100033.0,False,False,False,False,0.0,,,,,9516798
16,1612515988316727550,ORDER_EXECUTED,,1021,ValueAgent,,2021-02-05 09:06:28,ABM,97.0,Side.BID,118.0,100033.0,,100033.0,False,False,False,False,0.0,,,,,157754538
31,1612517096944972118,ORDER_EXECUTED,,1021,ValueAgent,,2021-02-05 09:24:56,ABM,94.0,Side.BID,510.0,99978.0,,99978.0,False,False,False,False,0.0,,,,,9516798
41,1612517117294758916,ORDER_EXECUTED,,1021,ValueAgent,,2021-02-05 09:25:12,ABM,100.0,Side.BID,514.0,99979.0,,99979.0,False,False,False,False,0.0,,,,,4400744689
57,1612518234370637097,ORDER_EXECUTED,,1021,ValueAgent,,2021-02-05 09:43:32,ABM,21.0,Side.BID,1093.0,99930.0,,99930.0,False,False,False,False,0.0,,,,,22310055810
59,1612518246213841965,ORDER_EXECUTED,,1021,ValueAgent,,2021-02-05 09:43:32,ABM,79.0,Side.BID,1093.0,99930.0,,99930.0,False,False,False,False,0.0,,,,,34153260678
69,1612518733408985414,ORDER_EXECUTED,,1021,ValueAgent,,2021-02-05 09:52:10,ABM,100.0,Side.BID,1324.0,99953.0,,99953.0,False,False,False,False,0.0,,,,,2779420373
75,1612518957819964866,ORDER_EXECUTED,,1021,ValueAgent,,2021-02-05 09:55:57,ABM,5.0,Side.BID,1431.0,99947.0,,99961.0,False,False,False,False,0.0,,,,,9516798
11,0,ORDER_EXECUTED,,1022,ValueAgent,,2021-02-05 09:04:25,ABM,4.0,Side.BID,74.0,99986.0,,99986.0,False,False,False,False,0.0,,,,,-1612515865889532314
18,1612515888163450460,ORDER_EXECUTED,,1022,ValueAgent,,2021-02-05 09:04:44,ABM,100.0,Side.BID,80.0,99992.0,,99992.0,False,False,False,False,0.0,,,,,3293523467
28,1612516118893607241,ORDER_EXECUTED,,1022,ValueAgent,,2021-02-05 09:08:36,ABM,8.0,Side.ASK,156.0,100018.0,,100018.0,False,False,False,False,0.0,,,,,2215431643
34,1612516151480314204,ORDER_EXECUTED,,1022,ValueAgent,,2021-02-05 09:09:11,ABM,92.0,Side.ASK,170.0,100018.0,,100018.0,False,False,False,False,0.0,,,,,5205768
37,0,ORDER_EXECUTED,,1022,ValueAgent,,2021-02-05 09:09:11,ABM,8.0,Side.ASK,170.0,100018.0,,100018.0,False,False,False,False,0.0,,,,,-1612516151475108436
43,1612516271158442479,ORDER_EXECUTED,,1022,ValueAgent,,2021-02-05 09:11:11,ABM,100.0,Side.ASK,215.0,100005.0,,100005.0,False,False,False,False,0.0,,,,,5205768
63,1612516843545172077,ORDER_EXECUTED,,1022,ValueAgent,,2021-02-05 09:20:40,ABM,100.0,Side.BID,414.0,99987.0,,99987.0,False,False,False,False,0.0,,,,,2704226608
75,1612517808300188340,ORDER_EXECUTED,,1022,ValueAgent,,2021-02-05 09:36:48,ABM,14.0,Side.BID,797.0,99924.0,,99924.0,False,False,False,False,0.0,,,,,5205768
78,1612517809397006139,ORDER_EXECUTED,,1022,ValueAgent,,2021-02-05 09:36:48,ABM,86.0,Side.BID,797.0,99924.0,,99924.0,False,False,False,False,0.0,,,,,1102023567
84,1612517940044510829,ORDER_EXECUTED,,1022,ValueAgent,,2021-02-05 09:39:00,ABM,7.0,Side.BID,889.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,5205768
91,1612518114562722883,ORDER_EXECUTED,,1022,ValueAgent,,2021-02-05 09:41:52,ABM,100.0,Side.BID,1015.0,99935.0,,99935.0,False,False,False,False,0.0,,,,,1973565078
106,1612519069172536438,ORDER_EXECUTED,,1022,ValueAgent,,2021-02-05 09:57:49,ABM,100.0,Side.BID,1487.0,99846.0,,99875.0,False,False,False,False,0.0,,,,,5205768
19,1612515950667534654,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:05:50,ABM,41.0,Side.BID,108.0,99993.0,,99993.0,False,False,False,False,0.0,,,,,10992624
47,1612517198309533667,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:26:38,ABM,20.0,Side.BID,554.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,10992624
50,1612517203841210426,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:26:38,ABM,80.0,Side.BID,554.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,5542669383
56,1612517644464556896,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:34:04,ABM,44.0,Side.BID,707.0,99964.0,,99975.0,False,False,False,False,0.0,,,,,10992624
59,1612517646084982345,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:34:04,ABM,56.0,Side.BID,707.0,99975.0,,99975.0,False,False,False,False,0.0,,,,,1631418073
66,1612517774268260436,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:36:06,ABM,5.0,Side.BID,767.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,7922347325
68,1612517774853047635,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:36:06,ABM,95.0,Side.BID,767.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,8507134524
74,1612517817041473927,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:36:57,ABM,61.0,Side.BID,806.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,10992624
77,1612517817291525167,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:36:57,ABM,39.0,Side.BID,806.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,261043864
84,0,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:39:50,ABM,100.0,Side.BID,917.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,-1612517990912579872
90,1612517999841700565,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:39:59,ABM,100.0,Side.BID,923.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,10992624
102,1612518740275982070,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:52:20,ABM,100.0,Side.BID,1329.0,99877.0,,99904.0,False,False,False,False,0.0,,,,,10992624
108,1612518981335426762,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:56:21,ABM,81.0,Side.ASK,1445.0,99940.0,,99940.0,False,False,False,False,1190.0,,,,,10992624
111,1612519072724714907,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:56:21,ABM,115.0,Side.ASK,1445.0,99940.0,,99940.0,False,False,False,False,1190.0,,,,,91400280769
120,1612519145316316032,ORDER_EXECUTED,,1023,ValueAgent,,2021-02-05 09:58:52,ABM,100.0,Side.BID,1508.0,99900.0,,99900.0,False,False,False,False,0.0,,,,,12468620558
7,1612515834293805047,ORDER_EXECUTED,,1024,ValueAgent,,2021-02-05 09:03:54,ABM,97.0,Side.ASK,66.0,100033.0,,100033.0,False,False,False,False,0.0,,,,,4881618
10,1612515957917717790,ORDER_EXECUTED,,1024,ValueAgent,,2021-02-05 09:03:54,ABM,3.0,Side.ASK,66.0,100033.0,,100033.0,False,False,False,False,0.0,,,,,123628794361
16,1612516960112349778,ORDER_EXECUTED,,1024,ValueAgent,,2021-02-05 09:22:40,ABM,13.0,Side.ASK,461.0,99983.0,,99983.0,False,False,False,False,0.0,,,,,4881618
19,1612516962380139850,ORDER_EXECUTED,,1024,ValueAgent,,2021-02-05 09:22:40,ABM,87.0,Side.ASK,461.0,99983.0,,99983.0,False,False,False,False,0.0,,,,,2272671690
25,1612517117292441326,ORDER_EXECUTED,,1024,ValueAgent,,2021-02-05 09:25:17,ABM,100.0,Side.ASK,515.0,99979.0,,99979.0,False,False,False,False,0.0,,,,,4881618
40,1612517583503548499,ORDER_EXECUTED,,1024,ValueAgent,,2021-02-05 09:33:03,ABM,100.0,Side.BID,681.0,99953.0,,99953.0,False,False,False,False,0.0,,,,,4881618
66,1612518321368176807,ORDER_EXECUTED,,1024,ValueAgent,,2021-02-05 09:45:17,ABM,100.0,Side.BID,1167.0,99917.0,,99917.0,False,False,False,False,0.0,,,,,3779706526
73,1612518494428462421,ORDER_EXECUTED,,1024,ValueAgent,,2021-02-05 09:48:13,ABM,100.0,Side.BID,1242.0,99894.0,,99894.0,False,False,False,False,1190.0,,,,,733125203
75,0,ORDER_EXECUTED,,1024,ValueAgent,,2021-02-05 09:48:13,ABM,100.0,Side.BID,1242.0,99894.0,,99894.0,False,False,False,False,1190.0,,,,,-1612518493695337218
14,1612516088046806056,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:07:41,ABM,100.0,Side.ASK,140.0,100026.0,,100026.0,False,False,False,False,0.0,,,,,26991852921
20,1612516121853583613,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:08:41,ABM,100.0,Side.ASK,159.0,100021.0,,100021.0,False,False,False,False,0.0,,,,,7085884
30,1612516477008679821,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:14:33,ABM,100.0,Side.BID,285.0,100009.0,,100009.0,False,False,False,False,0.0,,,,,3111099008
40,1612516845502919743,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:20:43,ABM,36.0,Side.ASK,415.0,99988.0,,99988.0,False,False,False,False,0.0,,,,,2449491566
46,1612517096164503024,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:24:56,ABM,1.0,Side.BID,509.0,99977.0,,99977.0,False,False,False,False,0.0,,,,,7085884
49,1612517145581754573,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:24:56,ABM,6.0,Side.BID,509.0,99977.0,,99977.0,False,False,False,False,0.0,,,,,49424337433
56,1612517542668814933,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:31:37,ABM,22.0,Side.BID,647.0,99945.0,,99945.0,False,False,False,False,0.0,,,,,45468916020
58,1612517546085186047,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:31:37,ABM,78.0,Side.BID,647.0,99945.0,,99945.0,False,False,False,False,0.0,,,,,48885287134
64,1612517549806625222,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:32:29,ABM,22.0,Side.BID,667.0,99945.0,,99964.0,False,False,False,False,1190.0,,,,,7085884
66,1612517549806625272,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:32:29,ABM,100.0,Side.BID,667.0,99954.0,,99964.0,False,False,False,False,1190.0,,,,,7085934
68,1612517549806625322,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:32:29,ABM,78.0,Side.BID,667.0,99958.0,,99964.0,False,False,False,False,1190.0,,,,,7085984
77,1612517790885544106,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:36:30,ABM,100.0,Side.BID,781.0,99960.0,,99960.0,False,False,False,False,0.0,,,,,7085884
83,1612518021190956687,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:40:21,ABM,2.0,Side.BID,949.0,99925.0,,99925.0,False,False,False,False,0.0,,,,,7085884
95,1612518103113880068,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:41:43,ABM,100.0,Side.ASK,1009.0,99938.0,,99938.0,False,False,False,False,0.0,,,,,7085884
107,1612518330796639642,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:45:30,ABM,100.0,Side.BID,1176.0,99897.0,,99897.0,False,False,False,False,0.0,,,,,7085884
120,1612518915548694458,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:55:07,ABM,16.0,Side.ASK,1403.0,99935.0,,99935.0,False,False,False,False,0.0,,,,,7552397510
122,1612518938559772036,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:55:07,ABM,12.0,Side.ASK,1403.0,99935.0,,99935.0,False,False,False,False,0.0,,,,,30563475088
128,1612519138220049245,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:58:58,ABM,100.0,Side.BID,1512.0,99902.0,,99902.0,False,False,False,False,0.0,,,,,7085884
134,1612519143955605427,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:59:03,ABM,6.0,Side.BID,1518.0,99902.0,,99902.0,False,False,False,False,0.0,,,,,7085884
141,1612519146229439308,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:59:05,ABM,21.0,Side.BID,1521.0,99900.0,,99900.0,False,False,False,False,0.0,,,,,314575063
143,0,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:59:05,ABM,11.0,Side.BID,1521.0,99900.0,,99900.0,False,False,False,False,0.0,,,,,-1612519145914864245
145,1612519149619886036,ORDER_EXECUTED,,1025,ValueAgent,,2021-02-05 09:59:05,ABM,68.0,Side.BID,1521.0,99900.0,,99900.0,False,False,False,False,0.0,,,,,3705021791
20,1612515940116456081,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:05:40,ABM,20.0,Side.BID,104.0,99991.0,,99991.0,False,False,False,False,0.0,,,,,8383238
27,0,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:11:30,ABM,47.0,Side.BID,224.0,100006.0,,100006.0,False,False,False,False,0.0,,,,,-1612516290210472322
29,1612516305349549703,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:11:30,ABM,53.0,Side.BID,224.0,100006.0,,100006.0,False,False,False,False,0.0,,,,,15139077381
38,1612516614557467467,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:16:54,ABM,27.0,Side.ASK,324.0,99970.0,,99970.0,False,False,False,False,0.0,,,,,8383238
41,1612516633134410245,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:16:54,ABM,16.0,Side.ASK,324.0,99970.0,,99970.0,False,False,False,False,0.0,,,,,18585326016
43,1612516634064970244,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:16:54,ABM,57.0,Side.ASK,324.0,99970.0,,99970.0,False,False,False,False,0.0,,,,,19515886015
57,1612517383574241865,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:29:38,ABM,100.0,Side.BID,617.0,99987.0,,99987.0,False,False,False,False,0.0,,,,,5397699036
69,1612517472798641610,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:31:12,ABM,54.0,Side.ASK,641.0,99972.0,,99972.0,False,False,False,False,0.0,,,,,8383238
72,0,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:31:12,ABM,46.0,Side.ASK,641.0,99972.0,,99972.0,False,False,False,False,0.0,,,,,-1612517472790258372
79,1612517588657745288,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:33:05,ABM,100.0,Side.BID,683.0,99953.0,,99953.0,False,False,False,False,0.0,,,,,2888624662
85,1612517798416505464,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:36:38,ABM,4.0,Side.BID,787.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,8383238
88,1612517802614490792,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:36:38,ABM,39.0,Side.BID,787.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,4206368566
94,1612518256985684558,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:44:16,ABM,31.0,Side.BID,1124.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,8383238
97,1612518261102835246,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:44:16,ABM,69.0,Side.BID,1124.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,4125533926
104,1612518300213247733,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:44:58,ABM,49.0,Side.BID,1155.0,99903.0,,99903.0,False,False,False,False,0.0,,,,,1625974272
111,1612518328520480319,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:45:27,ABM,100.0,Side.BID,1171.0,99916.0,,99916.0,False,False,False,False,0.0,,,,,869878838
118,1612518384355223272,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:46:18,ABM,100.0,Side.BID,1194.0,99903.0,,99903.0,False,False,False,False,0.0,,,,,5987260638
128,1612518606289969797,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:50:06,ABM,100.0,Side.BID,1279.0,99888.0,,99888.0,False,False,False,False,0.0,,,,,95284569
137,1612518862635758525,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:54:22,ABM,38.0,Side.BID,1386.0,99922.0,,99968.0,False,False,False,False,1190.0,,,,,8383238
139,1612518862635758575,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:54:22,ABM,73.0,Side.BID,1386.0,99925.0,,99968.0,False,False,False,False,1190.0,,,,,8383288
141,1612518862635758625,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:54:22,ABM,89.0,Side.BID,1386.0,99962.0,,99968.0,False,False,False,False,1190.0,,,,,8383338
148,0,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:59:11,ABM,100.0,Side.BID,1526.0,99843.0,,99843.0,False,False,False,False,0.0,,,,,-1612519151800512001
155,1612519197631689841,ORDER_EXECUTED,,1026,ValueAgent,,2021-02-05 09:59:53,ABM,10.0,Side.BID,1555.0,99916.0,,99916.0,False,False,False,False,0.0,,,,,4290990252
8,1612515657152831837,ORDER_EXECUTED,,1027,ValueAgent,,2021-02-05 09:00:01,ABM,100.0,Side.BID,0.0,100055.0,,100055.0,False,False,False,False,0.0,,,,,55225039972
10,1612515669561040764,ORDER_EXECUTED,,1027,ValueAgent,,2021-02-05 09:00:01,ABM,8.0,Side.BID,0.0,100055.0,,100055.0,False,False,False,False,0.0,,,,,67633248899
22,1612516129778272017,ORDER_EXECUTED,,1027,ValueAgent,,2021-02-05 09:08:49,ABM,56.0,Side.ASK,163.0,100022.0,,100022.0,False,False,False,False,0.0,,,,,7000178
25,1612516133467463903,ORDER_EXECUTED,,1027,ValueAgent,,2021-02-05 09:08:49,ABM,44.0,Side.ASK,163.0,100022.0,,100022.0,False,False,False,False,0.0,,,,,3696192064
